county,office,district,party,candidate,votes
Beaverhead,U.S. Senate,,Democrat,Max Baucus,169
Big Horn,U.S. Senate,,Democrat,Max Baucus,1283
Blaine,U.S. Senate,,Democrat,Max Baucus,1163
Broadwater,U.S. Senate,,Democrat,Max Baucus,395
Carbon,U.S. Senate,,Democrat,Max Baucus,1108
Carter,U.S. Senate,,Democrat,Max Baucus,41
Cascade,U.S. Senate,,Democrat,Max Baucus,8239
Chouteau,U.S. Senate,,Democrat,Max Baucus,297
Custer,U.S. Senate,,Democrat,Max Baucus,860
Daniels,U.S. Senate,,Democrat,Max Baucus,158
Dawson,U.S. Senate,,Democrat,Max Baucus,613
Deer Lodge,U.S. Senate,,Democrat,Max Baucus,1847
Fallon,U.S. Senate,,Democrat,Max Baucus,71
Fergus,U.S. Senate,,Democrat,Max Baucus,891
Flathead,U.S. Senate,,Democrat,Max Baucus,2603
Gallatin,U.S. Senate,,Democrat,Max Baucus,1537
Garfield,U.S. Senate,,Democrat,Max Baucus,18
Glacier,U.S. Senate,,Democrat,Max Baucus,2297
Golden Valley,U.S. Senate,,Democrat,Max Baucus,77
Granite,U.S. Senate,,Democrat,Max Baucus,45
Hill,U.S. Senate,,Democrat,Max Baucus,1959
Jefferson,U.S. Senate,,Democrat,Max Baucus,1056
Judith Basin,U.S. Senate,,Democrat,Max Baucus,93
Lake,U.S. Senate,,Democrat,Max Baucus,912
Lewis & Clark,U.S. Senate,,Democrat,Max Baucus,8701
Liberty,U.S. Senate,,Democrat,Max Baucus,153
Lincoln,U.S. Senate,,Democrat,Max Baucus,1054
Madison,U.S. Senate,,Democrat,Max Baucus,393
McCone,U.S. Senate,,Democrat,Max Baucus,159
Meagher,U.S. Senate,,Democrat,Max Baucus,27
Mineral,U.S. Senate,,Democrat,Max Baucus,250
Missoula,U.S. Senate,,Democrat,Max Baucus,6478
Musselshell,U.S. Senate,,Democrat,Max Baucus,226
Park,U.S. Senate,,Democrat,Max Baucus,1349
Petroleum,U.S. Senate,,Democrat,Max Baucus,16
Phillips,U.S. Senate,,Democrat,Max Baucus,151
Pondera,U.S. Senate,,Democrat,Max Baucus,663
Powder River,U.S. Senate,,Democrat,Max Baucus,44
Powell,U.S. Senate,,Democrat,Max Baucus,300
Prairie,U.S. Senate,,Democrat,Max Baucus,81
Ravalli,U.S. Senate,,Democrat,Max Baucus,1220
Richland,U.S. Senate,,Democrat,Max Baucus,637
Roosevelt,U.S. Senate,,Democrat,Max Baucus,955
Rosebud,U.S. Senate,,Democrat,Max Baucus,1062
Sanders,U.S. Senate,,Democrat,Max Baucus,820
Sheridan,U.S. Senate,,Democrat,Max Baucus,297
Silver Bow,U.S. Senate,,Democrat,Max Baucus,5386
Stillwater,U.S. Senate,,Democrat,Max Baucus,278
Sweet Grass,U.S. Senate,,Democrat,Max Baucus,83
Teton,U.S. Senate,,Democrat,Max Baucus,500
Toole,U.S. Senate,,Democrat,Max Baucus,304
Treasure,U.S. Senate,,Democrat,Max Baucus,76
Valley,U.S. Senate,,Democrat,Max Baucus,1402
Wheatland,U.S. Senate,,Democrat,Max Baucus,101
Wibaux,U.S. Senate,,Democrat,Max Baucus,155
Yellowstone,U.S. Senate,,Democrat,Max Baucus,5660
Beaverhead,U.S. Senate,,Republican,Melvin Hanson,196
Big Horn,U.S. Senate,,Republican,Melvin Hanson,59
Blaine,U.S. Senate,,Republican,Melvin Hanson,16
Broadwater,U.S. Senate,,Republican,Melvin Hanson,70
Carbon,U.S. Senate,,Republican,Melvin Hanson,94
Carter,U.S. Senate,,Republican,Melvin Hanson,24
Cascade,U.S. Senate,,Republican,Melvin Hanson,351
Chouteau,U.S. Senate,,Republican,Melvin Hanson,89
Custer,U.S. Senate,,Republican,Melvin Hanson,48
Daniels,U.S. Senate,,Republican,Melvin Hanson,21
