county,office,district,party,candidate,votes
Beaverhead,President,,Libertarian,Harry Browne,15
Big Horn,President,,Libertarian,Harry Browne,4
Blaine,President,,Libertarian,Harry Browne,6
Broadwater,President,,Libertarian,Harry Browne,8
Carbon,President,,Libertarian,Harry Browne,21
Carter,President,,Libertarian,Harry Browne,2
Cascade,President,,Libertarian,Harry Browne,144
Chouteau,President,,Libertarian,Harry Browne,10
Custer,President,,Libertarian,Harry Browne,7
Daniels,President,,Libertarian,Harry Browne,4
Dawson,President,,Libertarian,Harry Browne,14
Deer Lodge,President,,Libertarian,Harry Browne,11
Fallon,President,,Libertarian,Harry Browne,2
Fergus,President,,Libertarian,Harry Browne,20
Flathead,President,,Libertarian,Harry Browne,209
Gallatin,President,,Libertarian,Harry Browne,162
Garfield,President,,Libertarian,Harry Browne,1
Glacier,President,,Libertarian,Harry Browne,13
Golden Valley,President,,Libertarian,Harry Browne,4
Granite,President,,Libertarian,Harry Browne,14
Hill,President,,Libertarian,Harry Browne,36
Jefferson,President,,Libertarian,Harry Browne,30
Judith Basin,President,,Libertarian,Harry Browne,7
Lake,President,,Libertarian,Harry Browne,52
Lewis & Clark,President,,Libertarian,Harry Browne,94
Liberty,President,,Libertarian,Harry Browne,4
Lincoln,President,,Libertarian,Harry Browne,49
Madison,President,,Libertarian,Harry Browne,12
McCone,President,,Libertarian,Harry Browne,3
Meagher,President,,Libertarian,Harry Browne,5
Mineral,President,,Libertarian,Harry Browne,9
Missoula,President,,Libertarian,Harry Browne,243
Musselshell,President,,Libertarian,Harry Browne,11
Park,President,,Libertarian,Harry Browne,32
Petroleum,President,,Libertarian,Harry Browne,2
Phillips,President,,Libertarian,Harry Browne,7
Pondera,President,,Libertarian,Harry Browne,9
Powder River,President,,Libertarian,Harry Browne,0
Powell,President,,Libertarian,Harry Browne,14
Prairie,President,,Libertarian,Harry Browne,4
Ravalli,President,,Libertarian,Harry Browne,71
Richland,President,,Libertarian,Harry Browne,11
Roosevelt,President,,Libertarian,Harry Browne,5
Rosebud,President,,Libertarian,Harry Browne,16
Sanders,President,,Libertarian,Harry Browne,27
Sheridan,President,,Libertarian,Harry Browne,5
Silver Bow,President,,Libertarian,Harry Browne,54
Stillwater,President,,Libertarian,Harry Browne,19
Sweet Grass,President,,Libertarian,Harry Browne,6
Teton,President,,Libertarian,Harry Browne,13
Toole,President,,Libertarian,Harry Browne,8
Treasure,President,,Libertarian,Harry Browne,5
Valley,President,,Libertarian,Harry Browne,10
Wheatland,President,,Libertarian,Harry Browne,1
Wibaux,President,,Libertarian,Harry Browne,2
Yellowstone,President,,Libertarian,Harry Browne,171
Beaverhead,President,,Reform,Pat Buchanan,36
Big Horn,President,,Reform,Pat Buchanan,46
Blaine,President,,Reform,Pat Buchanan,26
Broadwater,President,,Reform,Pat Buchanan,49
Carbon,President,,Reform,Pat Buchanan,70
Carter,President,,Reform,Pat Buchanan,7
Cascade,President,,Reform,Pat Buchanan,485
Chouteau,President,,Reform,Pat Buchanan,48
Custer,President,,Reform,Pat Buchanan,72
Daniels,President,,Reform,Pat Buchanan,9
Dawson,President,,Reform,Pat Buchanan,40
Deer Lodge,President,,Reform,Pat Buchanan,115
Fallon,President,,Reform,Pat Buchanan,12
Fergus,President,,Reform,Pat Buchanan,82
Flathead,President,,Reform,Pat Buchanan,418
Gallatin,President,,Reform,Pat Buchanan,336
Garfield,President,,Reform,Pat Buchanan,17
Glacier,President,,Reform,Pat Buchanan,31
Golden Valley,President,,Reform,Pat Buchanan,15
Granite,President,,Reform,Pat Buchanan,18
Hill,President,,Reform,Pat Buchanan,71
Jefferson,President,,Reform,Pat Buchanan,99
Judith Basin,President,,Reform,Pat Buchanan,16
Lake,President,,Reform,Pat Buchanan,211
Lewis & Clark,President,,Reform,Pat Buchanan,367
Liberty,President,,Reform,Pat Buchanan,20
Lincoln,President,,Reform,Pat Buchanan,134
Madison,President,,Reform,Pat Buchanan,63
McCone,President,,Reform,Pat Buchanan,11
Meagher,President,,Reform,Pat Buchanan,25
Mineral,President,,Reform,Pat Buchanan,35
Missoula,President,,Reform,Pat Buchanan,456
Musselshell,President,,Reform,Pat Buchanan,35
Park,President,,Reform,Pat Buchanan,159
Petroleum,President,,Reform,Pat Buchanan,8
Phillips,President,,Reform,Pat Buchanan,20
Pondera,President,,Reform,Pat Buchanan,45
Powder River,President,,Reform,Pat Buchanan,12
Powell,President,,Reform,Pat Buchanan,59
Prairie,President,,Reform,Pat Buchanan,12
Ravalli,President,,Reform,Pat Buchanan,262
Richland,President,,Reform,Pat Buchanan,54
Roosevelt,President,,Reform,Pat Buchanan,44
Rosebud,President,,Reform,Pat Buchanan,46
Sanders,President,,Reform,Pat Buchanan,63
Sheridan,President,,Reform,Pat Buchanan,17
Silver Bow,President,,Reform,Pat Buchanan,443
Stillwater,President,,Reform,Pat Buchanan,58
Sweet Grass,President,,Reform,Pat Buchanan,22
Teton,President,,Reform,Pat Buchanan,44
Toole,President,,Reform,Pat Buchanan,24
Treasure,President,,Reform,Pat Buchanan,9
Valley,President,,Reform,Pat Buchanan,67
Wheatland,President,,Reform,Pat Buchanan,19
Wibaux,President,,Reform,Pat Buchanan,7
Yellowstone,President,,Reform,Pat Buchanan,728
Beaverhead,President,,Republican,George Bush,3113
Big Horn,President,,Republican,George Bush,1651
Blaine,President,,Republican,George Bush,1410
Broadwater,President,,Republican,George Bush,1488
Carbon,President,,Republican,George Bush,3008
Carter,President,,Republican,George Bush,573
Cascade,President,,Republican,George Bush,18164
Chouteau,President,,Republican,George Bush,2039
Custer,President,,Republican,George Bush,3156
Daniels,President,,Republican,George Bush,750
Dawson,President,,Republican,George Bush,2723
Deer Lodge,President,,Republican,George Bush,1493
Fallon,President,,Republican,George Bush,1061
Fergus,President,,Republican,George Bush,4353
Flathead,President,,Republican,George Bush,22519
Gallatin,President,,Republican,George Bush,18833
Garfield,President,,Republican,George Bush,651
Glacier,President,,Republican,George Bush,1709
Golden Valley,President,,Republican,George Bush,405
Granite,President,,Republican,George Bush,1181
Hill,President,,Republican,George Bush,3392
Jefferson,President,,Republican,George Bush,3308
Judith Basin,President,,Republican,George Bush,1057
Lake,President,,Republican,George Bush,6441
Lewis & Clark,President,,Republican,George Bush,15091
Liberty,President,,Republican,George Bush,752
Lincoln,President,,Republican,George Bush,5578
Madison,President,,Republican,George Bush,2656
McCone,President,,Republican,George Bush,827
Meagher,President,,Republican,George Bush,698
Mineral,President,,Republican,George Bush,1078
Missoula,President,,Republican,George Bush,21474
Musselshell,President,,Republican,George Bush,1582
Park,President,,Republican,George Bush,4523
Petroleum,President,,Republican,George Bush,254
Phillips,President,,Republican,George Bush,1727
Pondera,President,,Republican,George Bush,1948
Powder River,President,,Republican,George Bush,860
Powell,President,,Republican,George Bush,1971
Prairie,President,,Republican,George Bush,541
Ravalli,President,,Republican,George Bush,11241
Richland,President,,Republican,George Bush,2858
Roosevelt,President,,Republican,George Bush,1605
Rosebud,President,,Republican,George Bush,1826
Sanders,President,,Republican,George Bush,3144
Sheridan,President,,Republican,George Bush,1176
Silver Bow,President,,Republican,George Bush,6299
Stillwater,President,,Republican,George Bush,2765
Sweet Grass,President,,Republican,George Bush,1450
Teton,President,,Republican,George Bush,2294
Toole,President,,Republican,George Bush,1639
Treasure,President,,Republican,George Bush,344
Valley,President,,Republican,George Bush,2500
Wheatland,President,,Republican,George Bush,708
Wibaux,President,,Republican,George Bush,369
Yellowstone,President,,Republican,George Bush,33922
Beaverhead,President,,Democrat,Al Gore,799
Big Horn,President,,Democrat,Al Gore,2345
Blaine,President,,Democrat,Al Gore,1246
Broadwater,President,,Democrat,Al Gore,462
Carbon,President,,Democrat,Al Gore,1434
Carter,President,,Democrat,Al Gore,53
Cascade,President,,Democrat,Al Gore,13137
Chouteau,President,,Democrat,Al Gore,686
Custer,President,,Democrat,Al Gore,1501
Daniels,President,,Democrat,Al Gore,303
Dawson,President,,Democrat,Al Gore,1364
Deer Lodge,President,,Democrat,Al Gore,2672
Fallon,President,,Democrat,Al Gore,256
Fergus,President,,Democrat,Al Gore,1352
Flathead,President,,Democrat,Al Gore,8329
Gallatin,President,,Democrat,Al Gore,10009
Garfield,President,,Democrat,Al Gore,61
Glacier,President,,Democrat,Al Gore,2211
Golden Valley,President,,Democrat,Al Gore,88
Granite,President,,Democrat,Al Gore,295
Hill,President,,Democrat,Al Gore,2760
Jefferson,President,,Democrat,Al Gore,1513
Judith Basin,President,,Democrat,Al Gore,278
Lake,President,,Democrat,Al Gore,3884
Lewis & Clark,President,,Democrat,Al Gore,9982
Liberty,President,,Democrat,Al Gore,243
Lincoln,President,,Democrat,Al Gore,1629
Madison,President,,Democrat,Al Gore,758
McCone,President,,Democrat,Al Gore,267
Meagher,President,,Democrat,Al Gore,176
Mineral,President,,Democrat,Al Gore,382
Missoula,President,,Democrat,Al Gore,17241
Musselshell,President,,Democrat,Al Gore,512
Park,President,,Democrat,Al Gore,2154
Petroleum,President,,Democrat,Al Gore,36
Phillips,President,,Democrat,Al Gore,423
Pondera,President,,Democrat,Al Gore,792
Powder River,President,,Democrat,Al Gore,115
Powell,President,,Democrat,Al Gore,638
Prairie,President,,Democrat,Al Gore,164
Ravalli,President,,Democrat,Al Gore,4451
Richland,President,,Democrat,Al Gore,1018
Roosevelt,President,,Democrat,Al Gore,2059
Rosebud,President,,Democrat,Al Gore,1394
Sanders,President,,Democrat,Al Gore,1165
Sheridan,President,,Democrat,Al Gore,702
Silver Bow,President,,Democrat,Al Gore,8967
Stillwater,President,,Democrat,Al Gore,925
Sweet Grass,President,,Democrat,Al Gore,305
Teton,President,,Democrat,Al Gore,847
Toole,President,,Democrat,Al Gore,630
Treasure,President,,Democrat,Al Gore,106
Valley,President,,Democrat,Al Gore,1273
Wheatland,President,,Democrat,Al Gore,243
Wibaux,President,,Democrat,Al Gore,121
Yellowstone,President,,Democrat,Al Gore,20370
Beaverhead,President,,Natural Law,John Hagelin,5
Big Horn,President,,Natural Law,John Hagelin,10
Blaine,President,,Natural Law,John Hagelin,9
Broadwater,President,,Natural Law,John Hagelin,3
Carbon,President,,Natural Law,John Hagelin,13
Carter,President,,Natural Law,John Hagelin,0
Cascade,President,,Natural Law,John Hagelin,43
Chouteau,President,,Natural Law,John Hagelin,6
Custer,President,,Natural Law,John Hagelin,6
Daniels,President,,Natural Law,John Hagelin,4
Dawson,President,,Natural Law,John Hagelin,5
Deer Lodge,President,,Natural Law,John Hagelin,8
Fallon,President,,Natural Law,John Hagelin,4
Fergus,President,,Natural Law,John Hagelin,6
Flathead,President,,Natural Law,John Hagelin,69
Gallatin,President,,Natural Law,John Hagelin,66
Garfield,President,,Natural Law,John Hagelin,1
Glacier,President,,Natural Law,John Hagelin,14
Golden Valley,President,,Natural Law,John Hagelin,1
Granite,President,,Natural Law,John Hagelin,3
Hill,President,,Natural Law,John Hagelin,13
Jefferson,President,,Natural Law,John Hagelin,11
Judith Basin,President,,Natural Law,John Hagelin,0
Lake,President,,Natural Law,John Hagelin,18
Lewis & Clark,President,,Natural Law,John Hagelin,45
Liberty,President,,Natural Law,John Hagelin,0
Lincoln,President,,Natural Law,John Hagelin,22
Madison,President,,Natural Law,John Hagelin,4
McCone,President,,Natural Law,John Hagelin,0
Meagher,President,,Natural Law,John Hagelin,2
Mineral,President,,Natural Law,John Hagelin,3
Missoula,President,,Natural Law,John Hagelin,63
Musselshell,President,,Natural Law,John Hagelin,6
Park,President,,Natural Law,John Hagelin,11
Petroleum,President,,Natural Law,John Hagelin,0
Phillips,President,,Natural Law,John Hagelin,4
Pondera,President,,Natural Law,John Hagelin,2
Powder River,President,,Natural Law,John Hagelin,0
Powell,President,,Natural Law,John Hagelin,11
Prairie,President,,Natural Law,John Hagelin,0
Ravalli,President,,Natural Law,John Hagelin,25
Richland,President,,Natural Law,John Hagelin,8
Roosevelt,President,,Natural Law,John Hagelin,1
Rosebud,President,,Natural Law,John Hagelin,5
Sanders,President,,Natural Law,John Hagelin,5
Sheridan,President,,Natural Law,John Hagelin,2
Silver Bow,President,,Natural Law,John Hagelin,30
Stillwater,President,,Natural Law,John Hagelin,6
Sweet Grass,President,,Natural Law,John Hagelin,0
Teton,President,,Natural Law,John Hagelin,10
Toole,President,,Natural Law,John Hagelin,0
Treasure,President,,Natural Law,John Hagelin,1
Valley,President,,Natural Law,John Hagelin,3
Wheatland,President,,Natural Law,John Hagelin,1
Wibaux,President,,Natural Law,John Hagelin,0
Yellowstone,President,,Natural Law,John Hagelin,87
Beaverhead,President,,Green,Ralph Nader,218
Big Horn,President,,Green,Ralph Nader,101
Blaine,President,,Green,Ralph Nader,58
Broadwater,President,,Green,Ralph Nader,63
Carbon,President,,Green,Ralph Nader,237
Carter,President,,Green,Ralph Nader,10
Cascade,President,,Green,Ralph Nader,1202
Chouteau,President,,Green,Ralph Nader,86
Custer,President,,Green,Ralph Nader,154
Daniels,President,,Green,Ralph Nader,39
Dawson,President,,Green,Ralph Nader,115
Deer Lodge,President,,Green,Ralph Nader,232
Fallon,President,,Green,Ralph Nader,31
Fergus,President,,Green,Ralph Nader,165
Flathead,President,,Green,Ralph Nader,2037
Gallatin,President,,Green,Ralph Nader,2545
Garfield,President,,Green,Ralph Nader,12
Glacier,President,,Green,Ralph Nader,139
Golden Valley,President,,Green,Ralph Nader,17
Granite,President,,Green,Ralph Nader,75
Hill,President,,Green,Ralph Nader,278
Jefferson,President,,Green,Ralph Nader,189
Judith Basin,President,,Green,Ralph Nader,31
Lake,President,,Green,Ralph Nader,762
Lewis & Clark,President,,Green,Ralph Nader,1645
Liberty,President,,Green,Ralph Nader,24
Lincoln,President,,Green,Ralph Nader,402
Madison,President,,Green,Ralph Nader,161
McCone,President,,Green,Ralph Nader,34
Meagher,President,,Green,Ralph Nader,27
Mineral,President,,Green,Ralph Nader,127
Missoula,President,,Green,Ralph Nader,6999
Musselshell,President,,Green,Ralph Nader,53
Park,President,,Green,Ralph Nader,498
Petroleum,President,,Green,Ralph Nader,6
Phillips,President,,Green,Ralph Nader,44
Pondera,President,,Green,Ralph Nader,96
Powder River,President,,Green,Ralph Nader,21
Powell,President,,Green,Ralph Nader,129
Prairie,President,,Green,Ralph Nader,24
Ravalli,President,,Green,Ralph Nader,1128
Richland,President,,Green,Ralph Nader,79
Roosevelt,President,,Green,Ralph Nader,95
Rosebud,President,,Green,Ralph Nader,130
Sanders,President,,Green,Ralph Nader,305
Sheridan,President,,Green,Ralph Nader,62
