county,office,district,party,candidate,votes
Beaverhead,President,,Democrat,Al Gore,329
Big Horn,President,,Democrat,Al Gore,753
Blaine,President,,Democrat,Al Gore,476
Broadwater,President,,Democrat,Al Gore,262
Carbon,President,,Democrat,Al Gore,685
Carter,President,,Democrat,Al Gore,37
Cascade,President,,Democrat,Al Gore,6770
Chouteau,President,,Democrat,Al Gore,327
Custer,President,,Democrat,Al Gore,824
Daniels,President,,Democrat,Al Gore,120
Dawson,President,,Democrat,Al Gore,627
Deer Lodge,President,,Democrat,Al Gore,2160
Fallon,President,,Democrat,Al Gore,139
Fergus,President,,Democrat,Al Gore,784
Flathead,President,,Democrat,Al Gore,3507
Gallatin,President,,Democrat,Al Gore,2984
Garfield,President,,Democrat,Al Gore,26
Glacier,President,,Democrat,Al Gore,1153
Golden Valley,President,,Democrat,Al Gore,46
Granite,President,,Democrat,Al Gore,133
Hill,President,,Democrat,Al Gore,1646
Jefferson,President,,Democrat,Al Gore,905
Judith Basin,President,,Democrat,Al Gore,173
Lake,President,,Democrat,Al Gore,1456
Lewis & Clark,President,,Democrat,Al Gore,7082
Liberty,President,,Democrat,Al Gore,133
Lincoln,President,,Democrat,Al Gore,752
Madison,President,,Democrat,Al Gore,361
McCone,President,,Democrat,Al Gore,153
Meagher,President,,Democrat,Al Gore,85
Mineral,President,,Democrat,Al Gore,234
Missoula,President,,Democrat,Al Gore,8750
Musselshell,President,,Democrat,Al Gore,276
Park,President,,Democrat,Al Gore,889
Petroleum,President,,Democrat,Al Gore,23
Phillips,President,,Democrat,Al Gore,158
Pondera,President,,Democrat,Al Gore,544
Powder River,President,,Democrat,Al Gore,42
Powell,President,,Democrat,Al Gore,367
Prairie,President,,Democrat,Al Gore,95
Ravalli,President,,Democrat,Al Gore,1971
Richland,President,,Democrat,Al Gore,501
Roosevelt,President,,Democrat,Al Gore,667
Rosebud,President,,Democrat,Al Gore,532
Sanders,President,,Democrat,Al Gore,632
Sheridan,President,,Democrat,Al Gore,348
Silver Bow,President,,Democrat,Al Gore,7037
Stillwater,President,,Democrat,Al Gore,498
Sweet Grass,President,,Democrat,Al Gore,117
Teton,President,,Democrat,Al Gore,473
Toole,President,,Democrat,Al Gore,370
Treasure,President,,Democrat,Al Gore,59
Valley,President,,Democrat,Al Gore,648
Wheatland,President,,Democrat,Al Gore,126
Wibaux,President,,Democrat,Al Gore,73
Yellowstone,President,,Democrat,Al Gore,8102
Beaverhead,President,,Democrat,No Preference,61
Big Horn,President,,Democrat,No Preference,159
Blaine,President,,Democrat,No Preference,129
Broadwater,President,,Democrat,No Preference,136
Carbon,President,,Democrat,No Preference,188
Carter,President,,Democrat,No Preference,14
Cascade,President,,Democrat,No Preference,1986
Chouteau,President,,Democrat,No Preference,107
Custer,President,,Democrat,No Preference,222
Daniels,President,,Democrat,No Preference,13
Dawson,President,,Democrat,No Preference,135
Deer Lodge,President,,Democrat,No Preference,506
Fallon,President,,Democrat,No Preference,68
Fergus,President,,Democrat,No Preference,268
Flathead,President,,Democrat,No Preference,1238
Gallatin,President,,Democrat,No Preference,623
Garfield,President,,Democrat,No Preference,25
Glacier,President,,Democrat,No Preference,445
Golden Valley,President,,Democrat,No Preference,20
Granite,President,,Democrat,No Preference,68
Hill,President,,Democrat,No Preference,476
Jefferson,President,,Democrat,No Preference,429
Judith Basin,President,,Democrat,No Preference,64
Lake,President,,Democrat,No Preference,332
Lewis & Clark,President,,Democrat,No Preference,2595
Liberty,President,,Democrat,No Preference,64
Lincoln,President,,Democrat,No Preference,393
Madison,President,,Democrat,No Preference,110
McCone,President,,Democrat,No Preference,41
Meagher,President,,Democrat,No Preference,32
Mineral,President,,Democrat,No Preference,200
Missoula,President,,Democrat,No Preference,2365
Musselshell,President,,Democrat,No Preference,60
Park,President,,Democrat,No Preference,225
Petroleum,President,,Democrat,No Preference,5
Phillips,President,,Democrat,No Preference,44
Pondera,President,,Democrat,No Preference,213
Powder River,President,,Democrat,No Preference,4
Powell,President,,Democrat,No Preference,149
Prairie,President,,Democrat,No Preference,13
Ravalli,President,,Democrat,No Preference,445
Richland,President,,Democrat,No Preference,189
Roosevelt,President,,Democrat,No Preference,234
Rosebud,President,,Democrat,No Preference,148
Sanders,President,,Democrat,No Preference,248
Sheridan,President,,Democrat,No Preference,97
Silver Bow,President,,Democrat,No Preference,1554
Stillwater,President,,Democrat,No Preference,116
Sweet Grass,President,,Democrat,No Preference,37
Teton,President,,Democrat,No Preference,87
Toole,President,,Democrat,No Preference,110
Treasure,President,,Democrat,No Preference,29
Valley,President,,Democrat,No Preference,215
Wheatland,President,,Democrat,No Preference,6
Wibaux,President,,Democrat,No Preference,48
Yellowstone,President,,Democrat,No Preference,1659
Beaverhead,President,,Reform,No Preference,2
Big Horn,President,,Reform,No Preference,2
Blaine,President,,Reform,No Preference,5
Broadwater,President,,Reform,No Preference,27
Carbon,President,,Reform,No Preference,5
Carter,President,,Reform,No Preference,0
Cascade,President,,Reform,No Preference,42
Chouteau,President,,Reform,No Preference,1
Custer,President,,Reform,No Preference,11
Daniels,President,,Reform,No Preference,0
Dawson,President,,Reform,No Preference,0
Deer Lodge,President,,Reform,No Preference,22
Fallon,President,,Reform,No Preference,4
Fergus,President,,Reform,No Preference,15
Flathead,President,,Reform,No Preference,69
Gallatin,President,,Reform,No Preference,16
Garfield,President,,Reform,No Preference,0
Glacier,President,,Reform,No Preference,3
Golden Valley,President,,Reform,No Preference,1
Granite,President,,Reform,No Preference,0
Hill,President,,Reform,No Preference,10
Jefferson,President,,Reform,No Preference,14
Judith Basin,President,,Reform,No Preference,2
Lake,President,,Reform,No Preference,15
Lewis & Clark,President,,Reform,No Preference,65
Liberty,President,,Reform,No Preference,2
Lincoln,President,,Reform,No Preference,28
Madison,President,,Reform,No Preference,16
McCone,President,,Reform,No Preference,1
Meagher,President,,Reform,No Preference,1
Mineral,President,,Reform,No Preference,4
Missoula,President,,Reform,No Preference,62
Musselshell,President,,Reform,No Preference,7
Park,President,,Reform,No Preference,19
Petroleum,President,,Reform,No Preference,0
Phillips,President,,Reform,No Preference,0
Pondera,President,,Reform,No Preference,3
Powder River,President,,Reform,No Preference,0
Powell,President,,Reform,No Preference,2
Prairie,President,,Reform,No Preference,2
Ravalli,President,,Reform,No Preference,0
Richland,President,,Reform,No Preference,3
Roosevelt,President,,Reform,No Preference,7
Rosebud,President,,Reform,No Preference,6
Sanders,President,,Reform,No Preference,18
Sheridan,President,,Reform,No Preference,6
Silver Bow,President,,Reform,No Preference,72
Stillwater,President,,Reform,No Preference,4
Sweet Grass,President,,Reform,No Preference,1
Teton,President,,Reform,No Preference,3
Toole,President,,Reform,No Preference,3
Treasure,President,,Reform,No Preference,0
Valley,President,,Reform,No Preference,6
Wheatland,President,,Reform,No Preference,0
Wibaux,President,,Reform,No Preference,0
Yellowstone,President,,Reform,No Preference,10
Beaverhead,President,,Republican,George Bush,1757
Big Horn,President,,Republican,George Bush,685
Blaine,President,,Republican,George Bush,553
