county,office,district,party,candidate,votes
Beaverhead,U.S. Senate,,Democrat,Amanda Curtis,1141
Big Horn,U.S. Senate,,Democrat,Amanda Curtis,1888
Blaine,U.S. Senate,,Democrat,Amanda Curtis,935
Broadwater,U.S. Senate,,Democrat,Amanda Curtis,603
Carbon,U.S. Senate,,Democrat,Amanda Curtis,1680
Carter,U.S. Senate,,Democrat,Amanda Curtis,59
Cascade,U.S. Senate,,Democrat,Amanda Curtis,11045
Chouteau,U.S. Senate,,Democrat,Amanda Curtis,669
Custer,U.S. Senate,,Democrat,Amanda Curtis,1406
Daniels,U.S. Senate,,Democrat,Amanda Curtis,179
Dawson,U.S. Senate,,Democrat,Amanda Curtis,877
Deer Lodge,U.S. Senate,,Democrat,Amanda Curtis,2134
Fallon,U.S. Senate,,Democrat,Amanda Curtis,162
Fergus,U.S. Senate,,Democrat,Amanda Curtis,1417
Flathead,U.S. Senate,,Democrat,Amanda Curtis,10013
Gallatin,U.S. Senate,,Democrat,Amanda Curtis,15984
Garfield,U.S. Senate,,Democrat,Amanda Curtis,64
Glacier,U.S. Senate,,Democrat,Amanda Curtis,1825
Golden Valley,U.S. Senate,,Democrat,Amanda Curtis,90
Granite,U.S. Senate,,Democrat,Amanda Curtis,470
Hill,U.S. Senate,,Democrat,Amanda Curtis,2255
Jefferson,U.S. Senate,,Democrat,Amanda Curtis,1798
Judith Basin,U.S. Senate,,Democrat,Amanda Curtis,275
Lake,U.S. Senate,,Democrat,Amanda Curtis,4038
Lewis & Clark,U.S. Senate,,Democrat,Amanda Curtis,12102
Liberty,U.S. Senate,,Democrat,Amanda Curtis,236
Lincoln,U.S. Senate,,Democrat,Amanda Curtis,1904
Madison,U.S. Senate,,Democrat,Amanda Curtis,1014
McCone,U.S. Senate,,Democrat,Amanda Curtis,189
Meagher,U.S. Senate,,Democrat,Amanda Curtis,182
Mineral,U.S. Senate,,Democrat,Amanda Curtis,504
Missoula,U.S. Senate,,Democrat,Amanda Curtis,23852
Musselshell,U.S. Senate,,Democrat,Amanda Curtis,442
Park,U.S. Senate,,Democrat,Amanda Curtis,2846
Petroleum,U.S. Senate,,Democrat,Amanda Curtis,36
