county,precinct,district,office,party,candidate,votes
Carbon,P 1,,President,Democrat,Hillary Clinton,100
Carbon,P 4,,President,Democrat,Hillary Clinton,65
Carbon,P 7,,President,Democrat,Hillary Clinton,111
Carbon,P 5,,President,Democrat,Hillary Clinton,50
Carbon,P 16,,President,Democrat,Hillary Clinton,86
Carbon,P 6,,President,American Delta,Rocky Roque de la Fuenta,1
Carbon,P 15,,President,American Delta,Rocky Roque de la Fuenta,0
Carbon,P 11,,President,American Delta,Rocky Roque de la Fuenta,1
Carbon,P 8,,President,American Delta,Rocky Roque de la Fuenta,0
Carbon,P 10,,President,American Delta,Rocky Roque de la Fuenta,3
Carbon,P 2,,President,American Delta,Rocky Roque de la Fuenta,1
Carbon,P 3,,President,American Delta,Rocky Roque de la Fuenta,1
Carbon,P 9,,President,American Delta,Rocky Roque de la Fuenta,1
Carbon,P 1,,President,American Delta,Rocky Roque de la Fuenta,1
Carbon,P 4,,President,American Delta,Rocky Roque de la Fuenta,3
Carbon,P 7,,President,American Delta,Rocky Roque de la Fuenta,1
Carbon,P 5,,President,American Delta,Rocky Roque de la Fuenta,1
Carbon,P 16,,President,American Delta,Rocky Roque de la Fuenta,0
Carbon,P 6,,President,Libertarian,Gary Johnson,22
Carbon,P 15,,President,Libertarian,Gary Johnson,27
Carbon,P 11,,President,Libertarian,Gary Johnson,42
Carbon,P 8,,President,Libertarian,Gary Johnson,31
Carbon,P 10,,President,Libertarian,Gary Johnson,28
Carbon,P 2,,President,Libertarian,Gary Johnson,14
Carbon,P 3,,President,Libertarian,Gary Johnson,20
Carbon,P 9,,President,Libertarian,Gary Johnson,27
Carbon,P 1,,President,Libertarian,Gary Johnson,19
Carbon,P 4,,President,Libertarian,Gary Johnson,21
Carbon,P 7,,President,Libertarian,Gary Johnson,29
Carbon,P 5,,President,Libertarian,Gary Johnson,17
Carbon,P 16,,President,Libertarian,Gary Johnson,10
Carbon,P 6,,President,Green,Jill Stein,7
Carbon,P 15,,President,Green,Jill Stein,11
Carbon,P 11,,President,Green,Jill Stein,1
Carbon,P 8,,President,Green,Jill Stein,11
Carbon,P 10,,President,Green,Jill Stein,11
Carbon,P 2,,President,Green,Jill Stein,5
Carbon,P 3,,President,Green,Jill Stein,6
Carbon,P 9,,President,Green,Jill Stein,4
Carbon,P 1,,President,Green,Jill Stein,3
Carbon,P 4,,President,Green,Jill Stein,1
Carbon,P 7,,President,Green,Jill Stein,4
Carbon,P 5,,President,Green,Jill Stein,2
Carbon,P 16,,President,Green,Jill Stein,4
Carbon,P 6,,President,Republican,Donald Trump,217
Carbon,P 15,,President,Republican,Donald Trump,424
Carbon,P 11,,President,Republican,Donald Trump,454
Carbon,P 8,,President,Republican,Donald Trump,223
Carbon,P 10,,President,Republican,Donald Trump,161
Carbon,P 2,,President,Republican,Donald Trump,178
Carbon,P 3,,President,Republican,Donald Trump,461
Carbon,P 9,,President,Republican,Donald Trump,140
Carbon,P 1,,President,Republican,Donald Trump,402
Carbon,P 4,,President,Republican,Donald Trump,227
Carbon,P 7,,President,Republican,Donald Trump,379
Carbon,P 5,,President,Republican,Donald Trump,280
Carbon,P 16,,President,Republican,Donald Trump,202
Carter,PRECINCT #3 HAMMOND,,President,Democrat,Hillary Clinton,4
Carter,PRECINCT #1 ALZADA,,President,Democrat,Hillary Clinton,6
Carter,PRECINCT #13 EKALAKA,,President,Democrat,Hillary Clinton,32
Carter,PRECINCT #14 RURAL EKALAKA,,President,Democrat,Hillary Clinton,28
Carter,PRECINCT #3 HAMMOND,,President,American Delta,Rocky Roque de la Fuenta,0
Carter,PRECINCT #1 ALZADA,,President,American Delta,Rocky Roque de la Fuenta,0
Carter,PRECINCT #13 EKALAKA,,President,American Delta,Rocky Roque de la Fuenta,1
Carter,PRECINCT #14 RURAL EKALAKA,,President,American Delta,Rocky Roque de la Fuenta,0
Carter,PRECINCT #3 HAMMOND,,President,Libertarian,Gary Johnson,1
Carter,PRECINCT #1 ALZADA,,President,Libertarian,Gary Johnson,2
Carter,PRECINCT #13 EKALAKA,,President,Libertarian,Gary Johnson,15
Carter,PRECINCT #14 RURAL EKALAKA,,President,Libertarian,Gary Johnson,6
Carter,PRECINCT #3 HAMMOND,,President,Green,Jill Stein,0
Carter,PRECINCT #1 ALZADA,,President,Green,Jill Stein,2
Carter,PRECINCT #13 EKALAKA,,President,Green,Jill Stein,2
Carter,PRECINCT #14 RURAL EKALAKA,,President,Green,Jill Stein,2
Carter,PRECINCT #3 HAMMOND,,President,Republican,Donald Trump,64
Carter,PRECINCT #1 ALZADA,,President,Republican,Donald Trump,101
Carter,PRECINCT #13 EKALAKA,,President,Republican,Donald Trump,170
Carter,PRECINCT #14 RURAL EKALAKA,,President,Republican,Donald Trump,343
Cascade,P25,,President,Democrat,Hillary Clinton,1533
Cascade,P24,,President,Democrat,Hillary Clinton,1599
Cascade,P23,,President,Democrat,Hillary Clinton,1534
Cascade,P20A,,President,Democrat,Hillary Clinton,1385
Cascade,P20B,,President,Democrat,Hillary Clinton,456
Cascade,P26A,,President,Democrat,Hillary Clinton,986
Cascade,P26B,,President,Democrat,Hillary Clinton,101
Cascade,P21A,,President,Democrat,Hillary Clinton,1549
Cascade,P21B,,President,Democrat,Hillary Clinton,141
Cascade,P22A,,President,Democrat,Hillary Clinton,1130
Cascade,P22C,,President,Democrat,Hillary Clinton,12
Cascade,P22B.,,President,Democrat,Hillary Clinton,301
Cascade,P27,,President,Democrat,Hillary Clinton,194
Cascade,P19A1,,President,Democrat,Hillary Clinton,94
Cascade,P19A2,,President,Democrat,Hillary Clinton,197
Cascade,P19A3,,President,Democrat,Hillary Clinton,73
Cascade,P19A4,,President,Democrat,Hillary Clinton,139
Cascade,P19C,,President,Democrat,Hillary Clinton,151
Cascade,P19B1,,President,Democrat,Hillary Clinton,12
Cascade,P19B2,,President,Democrat,Hillary Clinton,271
Cascade,P30,,President,Democrat,Hillary Clinton,101
Cascade,P19E,,President,Democrat,Hillary Clinton,88
Cascade,P19D,,President,Democrat,Hillary Clinton,128
Cascade,P25,,President,American Delta,Rocky Roque de la Fuenta,19
Cascade,P24,,President,American Delta,Rocky Roque de la Fuenta,19
Cascade,P23,,President,American Delta,Rocky Roque de la Fuenta,11
Cascade,P20A,,President,American Delta,Rocky Roque de la Fuenta,8
Cascade,P20B,,President,American Delta,Rocky Roque de la Fuenta,3
Cascade,P26A,,President,American Delta,Rocky Roque de la Fuenta,10
Cascade,P26B,,President,American Delta,Rocky Roque de la Fuenta,1
Cascade,P21A,,President,American Delta,Rocky Roque de la Fuenta,17
Cascade,P21B,,President,American Delta,Rocky Roque de la Fuenta,2
Cascade,P22A,,President,American Delta,Rocky Roque de la Fuenta,14
Cascade,P22C,,President,American Delta,Rocky Roque de la Fuenta,9
Cascade,P22B.,,President,American Delta,Rocky Roque de la Fuenta,5
Cascade,P27,,President,American Delta,Rocky Roque de la Fuenta,2
Cascade,P19A1,,President,American Delta,Rocky Roque de la Fuenta,1
Cascade,P19A2,,President,American Delta,Rocky Roque de la Fuenta,1
Cascade,P19A3,,President,American Delta,Rocky Roque de la Fuenta,0
Cascade,P19A4,,President,American Delta,Rocky Roque de la Fuenta,2
Cascade,P19C,,President,American Delta,Rocky Roque de la Fuenta,0
Cascade,P19B1,,President,American Delta,Rocky Roque de la Fuenta,0
Cascade,P19B2,,President,American Delta,Rocky Roque de la Fuenta,4
Cascade,P30,,President,American Delta,Rocky Roque de la Fuenta,2
Cascade,P19E,,President,American Delta,Rocky Roque de la Fuenta,0
Cascade,P19D,,President,American Delta,Rocky Roque de la Fuenta,5
Cascade,P25,,President,Libertarian,Gary Johnson,248
Cascade,P24,,President,Libertarian,Gary Johnson,269
Cascade,P23,,President,Libertarian,Gary Johnson,217
Cascade,P20A,,President,Libertarian,Gary Johnson,210
Cascade,P20B,,President,Libertarian,Gary Johnson,53
Cascade,P26A,,President,Libertarian,Gary Johnson,164
Cascade,P26B,,President,Libertarian,Gary Johnson,35
Cascade,P21A,,President,Libertarian,Gary Johnson,224
Cascade,P21B,,President,Libertarian,Gary Johnson,18
Cascade,P22A,,President,Libertarian,Gary Johnson,196
Cascade,P22C,,President,Libertarian,Gary Johnson,4
Cascade,P22B.,,President,Libertarian,Gary Johnson,69
Cascade,P27,,President,Libertarian,Gary Johnson,31
Cascade,P19A1,,President,Libertarian,Gary Johnson,22
Cascade,P19A2,,President,Libertarian,Gary Johnson,45
Cascade,P19A3,,President,Libertarian,Gary Johnson,13
Cascade,P19A4,,President,Libertarian,Gary Johnson,26
Cascade,P19C,,President,Libertarian,Gary Johnson,30
Cascade,P19B1,,President,Libertarian,Gary Johnson,4
Cascade,P19B2,,President,Libertarian,Gary Johnson,42
Cascade,P30,,President,Libertarian,Gary Johnson,30
Cascade,P19E,,President,Libertarian,Gary Johnson,15
Cascade,P19D,,President,Libertarian,Gary Johnson,31
Cascade,P25,,President,Green,Jill Stein,70
Cascade,P24,,President,Green,Jill Stein,52
Cascade,P23,,President,Green,Jill Stein,63
Cascade,P20A,,President,Green,Jill Stein,21
Cascade,P20B,,President,Green,Jill Stein,10
Cascade,P26A,,President,Green,Jill Stein,45
Cascade,P26B,,President,Green,Jill Stein,12
Cascade,P21A,,President,Green,Jill Stein,47
Cascade,P21B,,President,Green,Jill Stein,12
Cascade,P22A,,President,Green,Jill Stein,51
Cascade,P22C,,President,Green,Jill Stein,1
Cascade,P22B.,,President,Green,Jill Stein,9
Cascade,P27,,President,Green,Jill Stein,4
Cascade,P19A1,,President,Green,Jill Stein,5
Cascade,P19A2,,President,Green,Jill Stein,6
Cascade,P19A3,,President,Green,Jill Stein,4
Cascade,P19A4,,President,Green,Jill Stein,4
Cascade,P19C,,President,Green,Jill Stein,5
Cascade,P19B1,,President,Green,Jill Stein,1
Cascade,P19B2,,President,Green,Jill Stein,9
Cascade,P30,,President,Green,Jill Stein,5
Cascade,P19E,,President,Green,Jill Stein,2
Cascade,P19D,,President,Green,Jill Stein,8
Cascade,P25,,President,Republican,Donald Trump,2027
Cascade,P24,,President,Republican,Donald Trump,2024
Cascade,P23,,President,Republican,Donald Trump,1798
Cascade,P20A,,President,Republican,Donald Trump,2726
Cascade,P20B,,President,Republican,Donald Trump,799
Cascade,P26A,,President,Republican,Donald Trump,1249
Cascade,P26B,,President,Republican,Donald Trump,200
Cascade,P21A,,President,Republican,Donald Trump,2419
Cascade,P21B,,President,Republican,Donald Trump,220
Cascade,P22A,,President,Republican,Donald Trump,1492
Cascade,P22C,,President,Republican,Donald Trump,27
Cascade,P22B.,,President,Republican,Donald Trump,671
Cascade,P27,,President,Republican,Donald Trump,456
Cascade,P19A1,,President,Republican,Donald Trump,309
Cascade,P19A2,,President,Republican,Donald Trump,676
Cascade,P19A3,,President,Republican,Donald Trump,280
Cascade,P19A4,,President,Republican,Donald Trump,272
Cascade,P19C,,President,Republican,Donald Trump,417
Cascade,P19B1,,President,Republican,Donald Trump,55
