county,precinct,district,office,party,candidate,votes
Cascade,P19A1,,U.S. House,Republican,GREG GIANFORTE,209
Cascade,P19A2,,U.S. House,Republican,GREG GIANFORTE,503
Cascade,P19A3,,U.S. House,Republican,GREG GIANFORTE,191
Cascade,P19A4,,U.S. House,Republican,GREG GIANFORTE,216
Cascade,P19C,,U.S. House,Republican,GREG GIANFORTE,280
Cascade,P19B1,,U.S. House,Republican,GREG GIANFORTE,48
Cascade,P19B2,,U.S. House,Republican,GREG GIANFORTE,544
Cascade,P30,,U.S. House,Republican,GREG GIANFORTE,255
Cascade,P19E,,U.S. House,Republican,GREG GIANFORTE,152
Cascade,P19D,,U.S. House,Republican,GREG GIANFORTE,212
Cascade,P25,,U.S. House,Democratic,ROB QUIST,1427
Cascade,P24,,U.S. House,Democratic,ROB QUIST,1552
Cascade,P23,,U.S. House,Democratic,ROB QUIST,1341
Cascade,P20A,,U.S. House,Democratic,ROB QUIST,1307
Cascade,P20B,,U.S. House,Democratic,ROB QUIST,431
Cascade,P26A,,U.S. House,Democratic,ROB QUIST,976
Cascade,P26B,,U.S. House,Democratic,ROB QUIST,47
Cascade,P21A,,U.S. House,Democratic,ROB QUIST,1437
Cascade,P21B,,U.S. House,Democratic,ROB QUIST,148
Cascade,P22A,,U.S. House,Democratic,ROB QUIST,1112
Cascade,P22C,,U.S. House,Democratic,ROB QUIST,11
Cascade,P22B.,,U.S. House,Democratic,ROB QUIST,280
Cascade,P27,,U.S. House,Democratic,ROB QUIST,179
Cascade,P19A1,,U.S. House,Democratic,ROB QUIST,98
Cascade,P19A2,,U.S. House,Democratic,ROB QUIST,211
Cascade,P19A3,,U.S. House,Democratic,ROB QUIST,80
Cascade,P19A4,,U.S. House,Democratic,ROB QUIST,129
Cascade,P19C,,U.S. House,Democratic,ROB QUIST,179
Cascade,P19B1,,U.S. House,Democratic,ROB QUIST,13
Cascade,P19B2,,U.S. House,Democratic,ROB QUIST,266
Cascade,P30,,U.S. House,Democratic,ROB QUIST,115
Cascade,P19E,,U.S. House,Democratic,ROB QUIST,84
Cascade,P19D,,U.S. House,Democratic,ROB QUIST,123
Cascade,P25,,U.S. House,Libertarian,MARK L WICKS,212
Cascade,P24,,U.S. House,Libertarian,MARK L WICKS,211
Cascade,P23,,U.S. House,Libertarian,MARK L WICKS,215
Cascade,P20A,,U.S. House,Libertarian,MARK L WICKS,185
Cascade,P20B,,U.S. House,Libertarian,MARK L WICKS,53
Cascade,P26A,,U.S. House,Libertarian,MARK L WICKS,168
Cascade,P26B,,U.S. House,Libertarian,MARK L WICKS,7
Cascade,P21A,,U.S. House,Libertarian,MARK L WICKS,261
Cascade,P21B,,U.S. House,Libertarian,MARK L WICKS,27
Cascade,P22A,,U.S. House,Libertarian,MARK L WICKS,207
Cascade,P22C,,U.S. House,Libertarian,MARK L WICKS,1
Cascade,P22B.,,U.S. House,Libertarian,MARK L WICKS,87
Cascade,P27,,U.S. House,Libertarian,MARK L WICKS,49
Cascade,P19A1,,U.S. House,Libertarian,MARK L WICKS,37
Cascade,P19A2,,U.S. House,Libertarian,MARK L WICKS,51
Cascade,P19A3,,U.S. House,Libertarian,MARK L WICKS,27
Cascade,P19A4,,U.S. House,Libertarian,MARK L WICKS,18
Cascade,P19C,,U.S. House,Libertarian,MARK L WICKS,30
Cascade,P19B1,,U.S. House,Libertarian,MARK L WICKS,5
Cascade,P19B2,,U.S. House,Libertarian,MARK L WICKS,54
Cascade,P30,,U.S. House,Libertarian,MARK L WICKS,30
Cascade,P19E,,U.S. House,Libertarian,MARK L WICKS,11
Cascade,P19D,,U.S. House,Libertarian,MARK L WICKS,41
Chouteau,GERALDINE 3,,U.S. House,Republican,GREG GIANFORTE,152
Chouteau,BIG SANDY 8,,U.S. House,Republican,GREG GIANFORTE,138
Chouteau,ROCKY BOY 5,,U.S. House,Republican,GREG GIANFORTE,2
Chouteau,BIG SANDY 9,,U.S. House,Republican,GREG GIANFORTE,195
Chouteau,FORT BENTON 1,,U.S. House,Republican,GREG GIANFORTE,181
Chouteau,FORT BENTON 2,,U.S. House,Republican,GREG GIANFORTE,203
Chouteau,CARTER 4,,U.S. House,Republican,GREG GIANFORTE,145
Chouteau,HIGHWOOD 6,,U.S. House,Republican,GREG GIANFORTE,151
Chouteau,LOMA 7,,U.S. House,Republican,GREG GIANFORTE,67
Chouteau,GERALDINE 3,,U.S. House,Democratic,ROB QUIST,72
Chouteau,BIG SANDY 8,,U.S. House,Democratic,ROB QUIST,66
Chouteau,ROCKY BOY 5,,U.S. House,Democratic,ROB QUIST,84
Chouteau,BIG SANDY 9,,U.S. House,Democratic,ROB QUIST,60
Chouteau,FORT BENTON 1,,U.S. House,Democratic,ROB QUIST,147
Chouteau,FORT BENTON 2,,U.S. House,Democratic,ROB QUIST,151
Chouteau,CARTER 4,,U.S. House,Democratic,ROB QUIST,51
Chouteau,HIGHWOOD 6,,U.S. House,Democratic,ROB QUIST,58
Chouteau,LOMA 7,,U.S. House,Democratic,ROB QUIST,28
Chouteau,GERALDINE 3,,U.S. House,Libertarian,MARK L WICKS,22
Chouteau,BIG SANDY 8,,U.S. House,Libertarian,MARK L WICKS,25
Chouteau,ROCKY BOY 5,,U.S. House,Libertarian,MARK L WICKS,1
Chouteau,BIG SANDY 9,,U.S. House,Libertarian,MARK L WICKS,24
Chouteau,FORT BENTON 1,,U.S. House,Libertarian,MARK L WICKS,40
Chouteau,FORT BENTON 2,,U.S. House,Libertarian,MARK L WICKS,28
Chouteau,CARTER 4,,U.S. House,Libertarian,MARK L WICKS,21
Chouteau,HIGHWOOD 6,,U.S. House,Libertarian,MARK L WICKS,12
Chouteau,LOMA 7,,U.S. House,Libertarian,MARK L WICKS,9
Custer,KIRCHER,,U.S. House,Republican,GREG GIANFORTE,76
Custer,WASHINGTON SCH,,U.S. House,Republican,GREG GIANFORTE,252
Custer,CCDHS,,U.S. House,Republican,GREG GIANFORTE,404
Custer,HIGHLAND PARK SCH,,U.S. House,Republican,GREG GIANFORTE,548
Custer,JEFFERSON SCH,,U.S. House,Republican,GREG GIANFORTE,398
Custer,SHEFFIELD MOON,,U.S. House,Republican,GREG GIANFORTE,164
Custer,RIVERVIEW SCHOOL,,U.S. House,Republican,GREG GIANFORTE,20
Custer,ISMAY CHURCH,,U.S. House,Republican,GREG GIANFORTE,26
Custer,KNOWLTON SCH,,U.S. House,Republican,GREG GIANFORTE,38
Custer,SPRING CREEK SCH,,U.S. House,Republican,GREG GIANFORTE,35
Custer,SY SCHOOL,,U.S. House,Republican,GREG GIANFORTE,18
Custer,S-H SCHOOL,,U.S. House,Republican,GREG GIANFORTE,57
Custer,KINSEY,,U.S. House,Republican,GREG GIANFORTE,83
Custer,NAT'L GUARD,,U.S. House,Republican,GREG GIANFORTE,87
Custer,KIRCHER,,U.S. House,Democratic,ROB QUIST,52
Custer,WASHINGTON SCH,,U.S. House,Democratic,ROB QUIST,210
Custer,CCDHS,,U.S. House,Democratic,ROB QUIST,218
Custer,HIGHLAND PARK SCH,,U.S. House,Democratic,ROB QUIST,298
Custer,JEFFERSON SCH,,U.S. House,Democratic,ROB QUIST,285
Custer,SHEFFIELD MOON,,U.S. House,Democratic,ROB QUIST,34
Custer,RIVERVIEW SCHOOL,,U.S. House,Democratic,ROB QUIST,1
Custer,ISMAY CHURCH,,U.S. House,Democratic,ROB QUIST,2
Custer,KNOWLTON SCH,,U.S. House,Democratic,ROB QUIST,3
Custer,SPRING CREEK SCH,,U.S. House,Democratic,ROB QUIST,1
Custer,SY SCHOOL,,U.S. House,Democratic,ROB QUIST,3
Custer,S-H SCHOOL,,U.S. House,Democratic,ROB QUIST,7
Custer,KINSEY,,U.S. House,Democratic,ROB QUIST,34
Custer,NAT'L GUARD,,U.S. House,Democratic,ROB QUIST,27
Custer,KIRCHER,,U.S. House,Libertarian,MARK L WICKS,7
Custer,WASHINGTON SCH,,U.S. House,Libertarian,MARK L WICKS,47
Custer,CCDHS,,U.S. House,Libertarian,MARK L WICKS,38
Custer,HIGHLAND PARK SCH,,U.S. House,Libertarian,MARK L WICKS,49
Custer,JEFFERSON SCH,,U.S. House,Libertarian,MARK L WICKS,61
Custer,SHEFFIELD MOON,,U.S. House,Libertarian,MARK L WICKS,10
Custer,RIVERVIEW SCHOOL,,U.S. House,Libertarian,MARK L WICKS,0
Custer,ISMAY CHURCH,,U.S. House,Libertarian,MARK L WICKS,0
Custer,KNOWLTON SCH,,U.S. House,Libertarian,MARK L WICKS,2
Custer,SPRING CREEK SCH,,U.S. House,Libertarian,MARK L WICKS,0
Custer,SY SCHOOL,,U.S. House,Libertarian,MARK L WICKS,0
Custer,S-H SCHOOL,,U.S. House,Libertarian,MARK L WICKS,2
Custer,KINSEY,,U.S. House,Libertarian,MARK L WICKS,14
Custer,NAT'L GUARD,,U.S. House,Libertarian,MARK L WICKS,6
Daniels,PRECINCT #2,,U.S. House,Republican,GREG GIANFORTE,62
Daniels,PRECINCT #3,,U.S. House,Republican,GREG GIANFORTE,177
Daniels,PRECINCT #5,,U.S. House,Republican,GREG GIANFORTE,140
Daniels,PRECINCT #6,,U.S. House,Republican,GREG GIANFORTE,116
Daniels,PRECINCT #2,,U.S. House,Democratic,ROB QUIST,24
Daniels,PRECINCT #3,,U.S. House,Democratic,ROB QUIST,36
Daniels,PRECINCT #5,,U.S. House,Democratic,ROB QUIST,45
Daniels,PRECINCT #6,,U.S. House,Democratic,ROB QUIST,46
Daniels,PRECINCT #2,,U.S. House,Libertarian,MARK L WICKS,10
Daniels,PRECINCT #3,,U.S. House,Libertarian,MARK L WICKS,7
Daniels,PRECINCT #5,,U.S. House,Libertarian,MARK L WICKS,10
Daniels,PRECINCT #6,,U.S. House,Libertarian,MARK L WICKS,7
Dawson,PRECINCT 07,,U.S. House,Republican,GREG GIANFORTE,546
Dawson,PRECINCT 06,,U.S. House,Republican,GREG GIANFORTE,498
Dawson,PRECINCT 05,,U.S. House,Republican,GREG GIANFORTE,148
Dawson,PRECINCT 04,,U.S. House,Republican,GREG GIANFORTE,147
Dawson,PRECINCT 03,,U.S. House,Republican,GREG GIANFORTE,352
Dawson,PRECINCT 02,,U.S. House,Republican,GREG GIANFORTE,206
Dawson,PRECINCT 01,,U.S. House,Republican,GREG GIANFORTE,122
Dawson,PRECINCT 07,,U.S. House,Democratic,ROB QUIST,181
Dawson,PRECINCT 06,,U.S. House,Democratic,ROB QUIST,132
Dawson,PRECINCT 05,,U.S. House,Democratic,ROB QUIST,33
Dawson,PRECINCT 04,,U.S. House,Democratic,ROB QUIST,100
Dawson,PRECINCT 03,,U.S. House,Democratic,ROB QUIST,191
Dawson,PRECINCT 02,,U.S. House,Democratic,ROB QUIST,106
Dawson,PRECINCT 01,,U.S. House,Democratic,ROB QUIST,84
Dawson,PRECINCT 07,,U.S. House,Libertarian,MARK L WICKS,59
Dawson,PRECINCT 06,,U.S. House,Libertarian,MARK L WICKS,37
Dawson,PRECINCT 05,,U.S. House,Libertarian,MARK L WICKS,12
Dawson,PRECINCT 04,,U.S. House,Libertarian,MARK L WICKS,17
Dawson,PRECINCT 03,,U.S. House,Libertarian,MARK L WICKS,23
Dawson,PRECINCT 02,,U.S. House,Libertarian,MARK L WICKS,16
Dawson,PRECINCT 01,,U.S. House,Libertarian,MARK L WICKS,15
Deer Lodge,PRECINCT 5-77N,,U.S. House,Republican,GREG GIANFORTE,149
Deer Lodge,PRECINCT 1-78,,U.S. House,Republican,GREG GIANFORTE,24
Deer Lodge,PRECINCT 1-77E,,U.S. House,Republican,GREG GIANFORTE,71
Deer Lodge,PRECINCT 1-77W,,U.S. House,Republican,GREG GIANFORTE,118
Deer Lodge,PRECINCT 2-78,,U.S. House,Republican,GREG GIANFORTE,10
Deer Lodge,PRECINCT 2-77E,,U.S. House,Republican,GREG GIANFORTE,35
Deer Lodge,PRECINCT 2-77W,,U.S. House,Republican,GREG GIANFORTE,75
Deer Lodge,PRECINCT 3-78,,U.S. House,Republican,GREG GIANFORTE,31
Deer Lodge,PRECINCT 3-77E,,U.S. House,Republican,GREG GIANFORTE,65
Deer Lodge,PRECINCT 3-77W,,U.S. House,Republican,GREG GIANFORTE,49
